Comparison Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Day of Week Number,Day of Week,Fiscal Year Number,Fiscal Year,Fiscal Quarter Number,Fiscal Quarter,Fiscal Year Quarter Number,Fiscal Year Quarter,Fiscal Month Number,Fiscal Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
8/16/2022 0:00,20219375,2022,CY 2008,20222,Q3-2008,202194,August 2008,10,August,4,Tuesday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WeekEnd,0,None,Back to School,Back to School,None
8/17/2022 0:00,20219402,2022,CY 2008,20222,Q3-2008,202194,August 2008,10,August,4,Wednesday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/18/2022 0:00,20219429,2022,CY 2008,20222,Q3-2008,202194,August 2008,10,August,4,Thursday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/19/2022 0:00,20219456,2022,CY 2008,20222,Q3-2008,202194,August 2008,10,August,4,Friday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/20/2022 0:00,20219483,2022,CY 2008,20222,Q3-2008,202195,August 2008,10,August,4,Saturday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/21/2022 0:00,20219510,2022,CY 2008,20222,Q3-2008,202195,August 2008,10,August,4,Sunday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/22/2022 0:00,20219537,2022,CY 2008,20222,Q3-2008,202195,August 2008,10,August,4,Monday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WeekEnd,0,None,Back to School,Back to School,None
8/23/2022 0:00,20219564,2022,CY 2008,20222,Q3-2008,202195,August 2008,10,August,4,Tuesday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WeekEnd,0,None,Back to School,Back to School,None
8/24/2022 0:00,20219591,2022,CY 2008,20222,Q3-2008,202196,August 2008,10,August,4,Wednesday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/25/2022 0:00,20219617,2022,CY 2008,20222,Q3-2008,202196,August 2008,10,August,4,Thursday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/26/2022 0:00,20219644,2022,CY 2008,20222,Q3-2008,202196,August 2008,10,August,4,Friday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/27/2022 0:00,20219671,2022,CY 2008,20222,Q3-2008,202197,August 2008,10,August,4,Saturday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/28/2022 0:00,20219698,2022,CY 2008,20222,Q3-2008,202197,August 2008,10,August,4,Sunday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WorkDay,0,None,Back to School,Back to School,None
8/29/2022 0:00,20219725,2022,CY 2008,20222,Q3-2008,202197,August 2008,10,August,4,Monday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WeekEnd,0,None,Back to School,Back to School,None
8/30/2022 0:00,20219752,2022,CY 2008,20222,Q3-2008,202197,August 2008,10,August,4,Tuesday,2023,FY 2009,2,Q1,20230,Q1-2009,5,August,WeekEnd,0,None,Back to School,Back to School,None
8/31/2022 0:00,20219779,2022,CY 2008,20222,Q3-2008,202198,September 2008,10,September,4,Wednesday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/1/2022 0:00,20219806,2022,CY 2008,20222,Q3-2008,202198,September 2008,10,September,4,Thursday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/2/2022 0:00,20219833,2022,CY 2008,20222,Q3-2008,202198,September 2008,10,September,4,Friday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/3/2022 0:00,20219859,2022,CY 2008,20222,Q3-2008,202198,September 2008,10,September,4,Saturday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/4/2022 0:00,20219886,2022,CY 2008,20222,Q3-2008,202199,September 2008,10,September,4,Sunday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/5/2022 0:00,20219913,2022,CY 2008,20222,Q3-2008,202199,September 2008,10,September,4,Monday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WeekEnd,0,None,None,Back to School,None
9/6/2022 0:00,20219940,2022,CY 2008,20223,Q3-2008,202199,September 2008,10,September,4,Tuesday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WeekEnd,0,None,None,Back to School,None
9/7/2022 0:00,20219967,2022,CY 2008,20223,Q3-2008,202200,September 2008,10,September,4,Wednesday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/8/2022 0:00,20219994,2022,CY 2008,20223,Q3-2008,202200,September 2008,10,September,4,Thursday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/9/2022 0:00,20220021,2022,CY 2008,20223,Q3-2008,202200,September 2008,10,September,4,Friday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/10/2022 0:00,20220048,2022,CY 2008,20223,Q3-2008,202200,September 2008,10,September,4,Saturday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/11/2022 0:00,20220075,2022,CY 2008,20223,Q3-2008,202201,September 2008,10,September,4,Sunday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/12/2022 0:00,20220101,2022,CY 2008,20223,Q3-2008,202201,September 2008,10,September,4,Monday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WeekEnd,0,None,None,Back to School,None
9/13/2022 0:00,20220128,2022,CY 2008,20223,Q3-2008,202201,September 2008,10,September,4,Tuesday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WeekEnd,0,None,None,Back to School,None
9/14/2022 0:00,20220155,2022,CY 2008,20223,Q3-2008,202201,September 2008,10,September,4,Wednesday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/15/2022 0:00,20220182,2022,CY 2008,20223,Q3-2008,202202,September 2008,10,September,4,Thursday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/16/2022 0:00,20220209,2022,CY 2008,20223,Q3-2008,202202,September 2008,10,September,4,Friday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/17/2022 0:00,20220236,2022,CY 2008,20223,Q3-2008,202202,September 2008,10,September,4,Saturday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/18/2022 0:00,20220263,2022,CY 2008,20223,Q3-2008,202202,September 2008,10,September,4,Sunday,2023,FY 2009,2,Q1,20230,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/19/2022 0:00,20220290,2022,CY 2008,20223,Q3-2008,202203,September 2008,10,September,4,Monday,2023,FY 2009,2,Q1,20231,Q1-2009,5,September,WeekEnd,0,None,None,Back to School,None
9/20/2022 0:00,20220317,2022,CY 2008,20223,Q3-2008,202203,September 2008,10,September,4,Tuesday,2023,FY 2009,2,Q1,20231,Q1-2009,5,September,WeekEnd,0,None,None,Back to School,None
9/21/2022 0:00,20220343,2022,CY 2008,20223,Q3-2008,202203,September 2008,10,September,4,Wednesday,2023,FY 2009,2,Q1,20231,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/22/2022 0:00,20220370,2022,CY 2008,20223,Q3-2008,202204,September 2008,10,September,4,Thursday,2023,FY 2009,2,Q1,20231,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/23/2022 0:00,20220397,2022,CY 2008,20223,Q3-2008,202204,September 2008,10,September,4,Friday,2023,FY 2009,2,Q1,20231,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/24/2022 0:00,20220424,2022,CY 2008,20223,Q3-2008,202204,September 2008,10,September,4,Saturday,2023,FY 2009,2,Q1,20231,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/25/2022 0:00,20220451,2022,CY 2008,20223,Q3-2008,202204,September 2008,10,September,4,Sunday,2023,FY 2009,2,Q1,20231,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/26/2022 0:00,20220478,2022,CY 2008,20223,Q3-2008,202205,September 2008,10,September,4,Monday,2023,FY 2009,2,Q1,20231,Q1-2009,5,September,WeekEnd,0,None,None,Back to School,None
9/27/2022 0:00,20220505,2022,CY 2008,20223,Q3-2008,202205,September 2008,10,September,4,Tuesday,2023,FY 2009,2,Q1,20231,Q1-2009,5,September,WeekEnd,0,None,None,Back to School,None
9/28/2022 0:00,20220532,2022,CY 2008,20223,Q3-2008,202205,September 2008,10,September,4,Wednesday,2023,FY 2009,2,Q1,20231,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/29/2022 0:00,20220559,2022,CY 2008,20223,Q3-2008,202205,September 2008,10,September,4,Thursday,2023,FY 2009,2,Q1,20231,Q1-2009,5,September,WorkDay,0,None,None,Back to School,None
9/30/2022 0:00,20220585,2022,CY 2008,20223,Q4-2008,202206,October 2008,10,October,4,Friday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/1/2022 0:00,20220612,2022,CY 2008,20223,Q4-2008,202206,October 2008,10,October,4,Saturday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/2/2022 0:00,20220639,2022,CY 2008,20223,Q4-2008,202206,October 2008,10,October,4,Sunday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/3/2022 0:00,20220666,2022,CY 2008,20223,Q4-2008,202206,October 2008,10,October,4,Monday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WeekEnd,0,None,Holiday,None,None
10/4/2022 0:00,20220693,2022,CY 2008,20223,Q4-2008,202207,October 2008,10,October,4,Tuesday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WeekEnd,0,None,Holiday,None,None
10/5/2022 0:00,20220720,2022,CY 2008,20223,Q4-2008,202207,October 2008,10,October,4,Wednesday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/6/2022 0:00,20220747,2022,CY 2008,20223,Q4-2008,202207,October 2008,10,October,4,Thursday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/7/2022 0:00,20220774,2022,CY 2008,20223,Q4-2008,202208,October 2008,10,October,4,Friday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/8/2022 0:00,20220801,2022,CY 2008,20223,Q4-2008,202208,October 2008,10,October,4,Saturday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/9/2022 0:00,20220827,2022,CY 2008,20223,Q4-2008,202208,October 2008,10,October,4,Sunday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/10/2022 0:00,20220854,2022,CY 2008,20223,Q4-2008,202208,October 2008,10,October,4,Monday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WeekEnd,0,None,Holiday,None,None
10/11/2022 0:00,20220881,2022,CY 2008,20223,Q4-2008,202209,October 2008,10,October,4,Tuesday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WeekEnd,0,None,Holiday,None,None
10/12/2022 0:00,20220908,2022,CY 2008,20223,Q4-2008,202209,October 2008,10,October,4,Wednesday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/13/2022 0:00,20220935,2022,CY 2008,20224,Q4-2008,202209,October 2008,10,October,4,Thursday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/14/2022 0:00,20220962,2022,CY 2008,20224,Q4-2008,202209,October 2008,10,October,4,Friday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/15/2022 0:00,20220989,2022,CY 2008,20224,Q4-2008,202210,October 2008,10,October,4,Saturday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/16/2022 0:00,20221016,2022,CY 2008,20224,Q4-2008,202210,October 2008,10,October,4,Sunday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/17/2022 0:00,20221043,2022,CY 2008,20224,Q4-2008,202210,October 2008,10,October,4,Monday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WeekEnd,0,None,Holiday,None,None
10/18/2022 0:00,20221069,2022,CY 2008,20224,Q4-2008,202211,October 2008,10,October,4,Tuesday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WeekEnd,0,None,Holiday,None,None
10/19/2022 0:00,20221096,2022,CY 2008,20224,Q4-2008,202211,October 2008,10,October,4,Wednesday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/20/2022 0:00,20221123,2022,CY 2008,20224,Q4-2008,202211,October 2008,10,October,4,Thursday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/21/2022 0:00,20221150,2022,CY 2008,20224,Q4-2008,202211,October 2008,10,October,4,Friday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/22/2022 0:00,20221177,2022,CY 2008,20224,Q4-2008,202212,October 2008,10,October,4,Saturday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/23/2022 0:00,20221204,2022,CY 2008,20224,Q4-2008,202212,October 2008,10,October,4,Sunday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/24/2022 0:00,20221231,2022,CY 2008,20224,Q4-2008,202212,October 2008,10,October,4,Monday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WeekEnd,0,None,Holiday,None,None
10/25/2022 0:00,20221258,2022,CY 2008,20224,Q4-2008,202212,October 2008,10,October,4,Tuesday,2023,FY 2009,2,Q2,20231,Q2-2009,5,October,WeekEnd,0,None,Holiday,None,None
10/26/2022 0:00,20221285,2022,CY 2008,20224,Q4-2008,202213,October 2008,10,October,4,Wednesday,2023,FY 2009,2,Q2,20232,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/27/2022 0:00,20221311,2022,CY 2008,20224,Q4-2008,202213,October 2008,10,October,4,Thursday,2023,FY 2009,2,Q2,20232,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/28/2022 0:00,20221338,2022,CY 2008,20224,Q4-2008,202213,October 2008,10,October,4,Friday,2023,FY 2009,2,Q2,20232,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/29/2022 0:00,20221365,2022,CY 2008,20224,Q4-2008,202213,October 2008,10,October,4,Saturday,2023,FY 2009,2,Q2,20232,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/30/2022 0:00,20221392,2022,CY 2008,20224,Q4-2008,202214,October 2008,10,October,4,Sunday,2023,FY 2009,2,Q2,20232,Q2-2009,5,October,WorkDay,0,None,Holiday,None,None
10/31/2022 0:00,20221419,2022,CY 2008,20224,Q4-2008,202214,November 2008,10,November,4,Monday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WeekEnd,0,None,Holiday,Holiday,Holiday
11/1/2022 0:00,20221446,2022,CY 2008,20224,Q4-2008,202214,November 2008,10,November,4,Tuesday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WeekEnd,0,None,Holiday,Holiday,Holiday
11/2/2022 0:00,20221473,2022,CY 2008,20224,Q4-2008,202215,November 2008,10,November,4,Wednesday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/3/2022 0:00,20221500,2022,CY 2008,20224,Q4-2008,202215,November 2008,10,November,4,Thursday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/4/2022 0:00,20221527,2022,CY 2008,20224,Q4-2008,202215,November 2008,10,November,4,Friday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/5/2022 0:00,20221553,2022,CY 2008,20224,Q4-2008,202215,November 2008,10,November,4,Saturday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/6/2022 0:00,20221580,2022,CY 2008,20224,Q4-2008,202216,November 2008,10,November,4,Sunday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/7/2022 0:00,20221607,2022,CY 2008,20224,Q4-2008,202216,November 2008,10,November,4,Monday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WeekEnd,0,None,Holiday,Holiday,Holiday
11/8/2022 0:00,20221634,2022,CY 2008,20224,Q4-2008,202216,November 2008,10,November,4,Tuesday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WeekEnd,0,None,Holiday,Holiday,Holiday
11/9/2022 0:00,20221661,2022,CY 2008,20224,Q4-2008,202216,November 2008,10,November,4,Wednesday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/10/2022 0:00,20221688,2022,CY 2008,20224,Q4-2008,202217,November 2008,10,November,4,Thursday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/11/2022 0:00,20221715,2022,CY 2008,20224,Q4-2008,202217,November 2008,10,November,4,Friday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/12/2022 0:00,20221742,2022,CY 2008,20224,Q4-2008,202217,November 2008,10,November,4,Saturday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/13/2022 0:00,20221769,2022,CY 2008,20224,Q4-2008,202218,November 2008,10,November,4,Sunday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/14/2022 0:00,20221795,2022,CY 2008,20224,Q4-2008,202218,November 2008,10,November,4,Monday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WeekEnd,0,None,Holiday,Holiday,Holiday
11/15/2022 0:00,20221822,2022,CY 2008,20224,Q4-2008,202218,November 2008,10,November,4,Tuesday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WeekEnd,0,None,Holiday,Holiday,Holiday
11/16/2022 0:00,20221849,2022,CY 2008,20224,Q4-2008,202218,November 2008,10,November,4,Wednesday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/17/2022 0:00,20221876,2022,CY 2008,20224,Q4-2008,202219,November 2008,10,November,4,Thursday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/18/2022 0:00,20221903,2022,CY 2008,20224,Q4-2008,202219,November 2008,10,November,4,Friday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/19/2022 0:00,20221930,2022,CY 2008,20225,Q4-2008,202219,November 2008,10,November,4,Saturday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/20/2022 0:00,20221957,2022,CY 2008,20225,Q4-2008,202219,November 2008,10,November,4,Sunday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/21/2022 0:00,20221984,2022,CY 2008,20225,Q4-2008,202220,November 2008,10,November,4,Monday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WeekEnd,0,None,Holiday,Holiday,Holiday
11/22/2022 0:00,20222011,2022,CY 2008,20225,Q4-2008,202220,November 2008,10,November,4,Tuesday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WeekEnd,0,None,Holiday,Holiday,Holiday
11/23/2022 0:00,20222037,2022,CY 2008,20225,Q4-2008,202220,November 2008,10,November,4,Wednesday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/24/2022 0:00,20222064,2022,CY 2008,20225,Q4-2008,202220,November 2008,10,November,4,Thursday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/25/2022 0:00,20222091,2022,CY 2008,20225,Q4-2008,202221,November 2008,10,November,4,Friday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/26/2022 0:00,20222118,2022,CY 2008,20225,Q4-2008,202221,November 2008,10,November,4,Saturday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/27/2022 0:00,20222145,2022,CY 2008,20225,Q4-2008,202221,November 2008,10,November,4,Sunday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WorkDay,0,None,Holiday,Holiday,Holiday
11/28/2022 0:00,20222172,2022,CY 2008,20225,Q4-2008,202222,November 2008,10,November,4,Monday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WeekEnd,0,None,Holiday,Holiday,Holiday
11/29/2022 0:00,20222199,2022,CY 2008,20225,Q4-2008,202222,November 2008,10,November,4,Tuesday,2023,FY 2009,2,Q2,20232,Q2-2009,5,November,WeekEnd,0,None,Holiday,Holiday,Holiday
11/30/2022 0:00,20222226,2022,CY 2008,20225,Q4-2008,202222,December 2008,10,December,4,Wednesday,2023,FY 2009,2,Q2,20232,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/1/2022 0:00,20222253,2022,CY 2008,20225,Q4-2008,202222,December 2008,10,December,4,Thursday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/2/2022 0:00,20222279,2022,CY 2008,20225,Q4-2008,202223,December 2008,10,December,4,Friday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/3/2022 0:00,20222306,2022,CY 2008,20225,Q4-2008,202223,December 2008,10,December,4,Saturday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/4/2022 0:00,20222333,2022,CY 2008,20225,Q4-2008,202223,December 2008,10,December,4,Sunday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/5/2022 0:00,20222360,2022,CY 2008,20225,Q4-2008,202223,December 2008,10,December,4,Monday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WeekEnd,0,None,Holiday,Holiday,Holiday
12/6/2022 0:00,20222387,2022,CY 2008,20225,Q4-2008,202224,December 2008,10,December,4,Tuesday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WeekEnd,0,None,Holiday,Holiday,Holiday
12/7/2022 0:00,20222414,2022,CY 2008,20225,Q4-2008,202224,December 2008,10,December,4,Wednesday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/8/2022 0:00,20222441,2022,CY 2008,20225,Q4-2008,202224,December 2008,10,December,4,Thursday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/9/2022 0:00,20222468,2022,CY 2008,20225,Q4-2008,202225,December 2008,10,December,4,Friday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/10/2022 0:00,20222495,2022,CY 2008,20225,Q4-2008,202225,December 2008,10,December,4,Saturday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/11/2022 0:00,20222521,2022,CY 2008,20225,Q4-2008,202225,December 2008,10,December,4,Sunday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/12/2022 0:00,20222548,2022,CY 2008,20225,Q4-2008,202225,December 2008,10,December,4,Monday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WeekEnd,0,None,Holiday,Holiday,Holiday
12/13/2022 0:00,20222575,2022,CY 2008,20225,Q4-2008,202226,December 2008,10,December,4,Tuesday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WeekEnd,0,None,Holiday,Holiday,Holiday
12/14/2022 0:00,20222602,2022,CY 2008,20225,Q4-2008,202226,December 2008,10,December,4,Wednesday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/15/2022 0:00,20222629,2022,CY 2008,20225,Q4-2008,202226,December 2008,10,December,4,Thursday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/16/2022 0:00,20222656,2022,CY 2008,20225,Q4-2008,202226,December 2008,10,December,4,Friday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/17/2022 0:00,20222683,2022,CY 2008,20225,Q4-2008,202227,December 2008,10,December,4,Saturday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/18/2022 0:00,20222710,2022,CY 2008,20225,Q4-2008,202227,December 2008,10,December,4,Sunday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
12/19/2022 0:00,20222737,2022,CY 2008,20225,Q4-2008,202227,December 2008,10,December,4,Monday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WeekEnd,0,None,Holiday,Holiday,Holiday
12/20/2022 0:00,20222763,2022,CY 2008,20225,Q4-2008,202227,December 2008,10,December,4,Tuesday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WeekEnd,0,None,Holiday,Holiday,Holiday
12/21/2022 0:00,20222790,2022,CY 2008,20225,Q4-2008,202228,December 2008,10,December,4,Wednesday,2023,FY 2009,2,Q2,20233,Q2-2009,5,December,WorkDay,0,None,Holiday,Holiday,Holiday
