Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Day of Week Number,Day of Week,Fiscal Year Number,Fiscal Year,Fiscal Quarter Number,Fiscal Quarter,Fiscal Year Quarter Number,Fiscal Year Quarter,Fiscal Month Number,Fiscal Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
03/27/2025,20245027.64,2024.395184,CY 2010,20247.7407,Q4-2010,202450.1093,October 2010,10.59092761,October,4.029231182,Thursday,2025.411515,FY 2011,1.723537586,Q2,20255.83868,Q2-2011,4.394958441,October,WorkDay,0,None,Holiday,None,None
03/28/2025,20245054.53,2024.397866,CY 2010,20247.76773,Q4-2010,202450.3782,October 2010,10.59159292,October,4.029235772,Friday,2025.414281,FY 2011,1.723411646,Q2,20255.86622,Q2-2011,4.39461777,October,WorkDay,0,None,Holiday,None,None
03/29/2025,20245081.42,2024.400548,CY 2010,20247.79476,Q4-2010,202450.6471,October 2010,10.59225822,October,4.029240362,Saturday,2025.417047,FY 2011,1.723285705,Q2,20255.89375,Q2-2011,4.394277099,October,WeekEnd,0,None,Holiday,None,None
03/30/2025,20245108.31,2024.40323,CY 2010,20247.82179,Q4-2010,202450.916,October 2010,10.59292352,October,4.029244952,Sunday,2025.419813,FY 2011,1.723159765,Q2,20255.92129,Q2-2011,4.393936428,October,WeekEnd,0,None,Holiday,None,None
03/31/2025,20245135.19,2024.405913,CY 2010,20247.84883,Q4-2010,202451.1849,October 2010,10.59358883,October,4.029249542,Monday,2025.422579,FY 2011,1.723033824,Q2,20255.94882,Q2-2011,4.393595758,October,WorkDay,0,None,Holiday,None,None
04/01/2025,20245162.08,2024.408595,CY 2010,20247.87586,Q4-2010,202451.4538,October 2010,10.59425413,October,4.029254133,Tuesday,2025.425345,FY 2011,1.722907884,Q2,20255.97636,Q2-2011,4.393255087,October,WorkDay,0,None,Holiday,None,None
04/02/2025,20245188.97,2024.411277,CY 2010,20247.90289,Q4-2010,202451.7226,October 2010,10.59491944,October,4.029258723,Wednesday,2025.428111,FY 2011,1.722781943,Q2,20256.00389,Q2-2011,4.392914416,October,WorkDay,0,None,Holiday,None,None
04/03/2025,20245215.86,2024.413959,CY 2010,20247.92992,Q4-2010,202451.9915,October 2010,10.59558474,October,4.029263313,Thursday,2025.430877,FY 2011,1.722656003,Q2,20256.03143,Q2-2011,4.392573745,October,WorkDay,0,None,Holiday,None,None
04/04/2025,20245242.75,2024.416642,CY 2010,20247.95695,Q4-2010,202452.2604,October 2010,10.59625004,October,4.029267903,Friday,2025.433643,FY 2011,1.722530062,Q2,20256.05896,Q2-2011,4.392233075,October,WorkDay,0,None,Holiday,None,None
04/05/2025,20245269.64,2024.419324,CY 2010,20247.98398,Q4-2010,202452.5293,October 2010,10.59691535,October,4.029272493,Saturday,2025.436409,FY 2011,1.722404122,Q2,20256.0865,Q2-2011,4.391892404,October,WeekEnd,0,None,Holiday,None,None
04/06/2025,20245296.53,2024.422006,CY 2010,20248.01102,Q4-2010,202452.7982,October 2010,10.59758065,October,4.029277083,Sunday,2025.439175,FY 2011,1.722278181,Q2,20256.11403,Q2-2011,4.391551733,October,WeekEnd,0,None,Holiday,None,None
04/07/2025,20245323.42,2024.424688,CY 2010,20248.03805,Q4-2010,202453.0671,October 2010,10.59824596,October,4.029281674,Monday,2025.441941,FY 2011,1.722152241,Q2,20256.14157,Q2-2011,4.391211062,October,WorkDay,0,None,Holiday,None,None
04/08/2025,20245350.31,2024.427371,CY 2010,20248.06508,Q4-2010,202453.336,October 2010,10.59891126,October,4.029286264,Tuesday,2025.444707,FY 2011,1.7220263,Q2,20256.1691,Q2-2011,4.390870392,October,WorkDay,0,None,Holiday,None,None
04/09/2025,20245377.2,2024.430053,CY 2010,20248.09211,Q4-2010,202453.6049,October 2010,10.59957656,October,4.029290854,Wednesday,2025.447473,FY 2011,1.72190036,Q2,20256.19663,Q2-2011,4.390529721,October,WorkDay,0,None,Holiday,None,None
04/10/2025,20245404.09,2024.432735,CY 2010,20248.11914,Q4-2010,202453.8738,October 2010,10.60024187,October,4.029295444,Thursday,2025.45024,FY 2011,1.721774419,Q2,20256.22417,Q2-2011,4.39018905,October,WorkDay,0,None,Holiday,None,None
04/11/2025,20245430.97,2024.435417,CY 2010,20248.14617,Q4-2010,202454.1426,October 2010,10.60090717,October,4.029300034,Friday,2025.453006,FY 2011,1.721648479,Q2,20256.2517,Q2-2011,4.38984838,October,WorkDay,0,None,Holiday,None,None
04/12/2025,20245457.86,2024.4381,CY 2010,20248.17321,Q4-2010,202454.4115,October 2010,10.60157248,October,4.029304625,Saturday,2025.455772,FY 2011,1.721522538,Q2,20256.27924,Q2-2011,4.389507709,October,WeekEnd,0,None,Holiday,None,None
04/13/2025,20245484.75,2024.440782,CY 2010,20248.20024,Q4-2010,202454.6804,October 2010,10.60223778,October,4.029309215,Sunday,2025.458538,FY 2011,1.721396597,Q2,20256.30677,Q2-2011,4.389167038,October,WeekEnd,0,None,Holiday,None,None
04/14/2025,20245511.64,2024.443464,CY 2010,20248.22727,Q4-2010,202454.9493,November 2010,10.60290308,November,4.029313805,Monday,2025.461304,FY 2011,1.721270657,Q2,20256.33431,Q2-2011,4.388826367,November,WorkDay,0,None,Holiday,Holiday,Holiday
04/15/2025,20245538.53,2024.446146,CY 2010,20248.2543,Q4-2010,202455.2182,November 2010,10.60356839,November,4.029318395,Tuesday,2025.46407,FY 2011,1.721144716,Q2,20256.36184,Q2-2011,4.388485697,November,WorkDay,0,None,Holiday,Holiday,Holiday
04/16/2025,20245565.42,2024.448829,CY 2010,20248.28133,Q4-2010,202455.4871,November 2010,10.60423369,November,4.029322985,Wednesday,2025.466836,FY 2011,1.721018776,Q2,20256.38938,Q2-2011,4.388145026,November,WorkDay,0,None,Holiday,Holiday,Holiday
04/17/2025,20245592.31,2024.451511,CY 2010,20248.30837,Q4-2010,202455.756,November 2010,10.604899,November,4.029327575,Thursday,2025.469602,FY 2011,1.720892835,Q2,20256.41691,Q2-2011,4.387804355,November,WorkDay,0,None,Holiday,Holiday,Holiday
04/18/2025,20245619.2,2024.454193,CY 2010,20248.3354,Q4-2010,202456.0249,November 2010,10.6055643,November,4.029332166,Friday,2025.472368,FY 2011,1.720766895,Q2,20256.44445,Q2-2011,4.387463684,November,WorkDay,0,None,Holiday,Holiday,Holiday
04/19/2025,20245646.09,2024.456875,CY 2010,20248.36243,Q4-2010,202456.2938,November 2010,10.6062296,November,4.029336756,Saturday,2025.475134,FY 2011,1.720640954,Q2,20256.47198,Q2-2011,4.387123014,November,WeekEnd,0,None,Holiday,Holiday,Holiday
04/20/2025,20245672.98,2024.459558,CY 2010,20248.38946,Q4-2010,202456.5626,November 2010,10.60689491,November,4.029341346,Sunday,2025.4779,FY 2011,1.720515014,Q2,20256.49952,Q2-2011,4.386782343,November,WeekEnd,0,None,Holiday,Holiday,Holiday
04/21/2025,20245699.87,2024.46224,CY 2010,20248.41649,Q4-2010,202456.8315,November 2010,10.60756021,November,4.029345936,Monday,2025.480666,FY 2011,1.720389073,Q2,20256.52705,Q2-2011,4.386441672,November,WorkDay,0,None,Holiday,Holiday,Holiday
04/22/2025,20245726.75,2024.464922,CY 2010,20248.44352,Q4-2010,202457.1004,November 2010,10.60822552,November,4.029350526,Tuesday,2025.483432,FY 2011,1.720263133,Q2,20256.55459,Q2-2011,4.386101001,November,WorkDay,0,None,Holiday,Holiday,Holiday
04/23/2025,20245753.64,2024.467604,CY 2010,20248.47056,Q4-2010,202457.3693,November 2010,10.60889082,November,4.029355116,Wednesday,2025.486198,FY 2011,1.720137192,Q2,20256.58212,Q2-2011,4.385760331,November,WorkDay,0,None,Holiday,Holiday,Holiday
04/24/2025,20245780.53,2024.470286,CY 2010,20248.49759,Q4-2010,202457.6382,November 2010,10.60955612,November,4.029359707,Thursday,2025.488964,FY 2011,1.720011252,Q2,20256.60966,Q2-2011,4.38541966,November,WorkDay,0,None,Holiday,Holiday,Holiday
04/25/2025,20245807.42,2024.472969,CY 2010,20248.52462,Q4-2010,202457.9071,November 2010,10.61022143,November,4.029364297,Friday,2025.491731,FY 2011,1.719885311,Q2,20256.63719,Q2-2011,4.385078989,November,WorkDay,0,None,Holiday,Holiday,Holiday
04/26/2025,20245834.31,2024.475651,CY 2010,20248.55165,Q4-2010,202458.176,November 2010,10.61088673,November,4.029368887,Saturday,2025.494497,FY 2011,1.719759371,Q2,20256.66473,Q2-2011,4.384738319,November,WeekEnd,0,None,Holiday,Holiday,Holiday
04/27/2025,20245861.2,2024.478333,CY 2010,20248.57868,Q4-2010,202458.4449,November 2010,10.61155204,November,4.029373477,Sunday,2025.497263,FY 2011,1.71963343,Q2,20256.69226,Q2-2011,4.384397648,November,WeekEnd,0,None,Holiday,Holiday,Holiday
04/28/2025,20245888.09,2024.481015,CY 2010,20248.60572,Q4-2010,202458.7138,November 2010,10.61221734,November,4.029378067,Monday,2025.500029,FY 2011,1.71950749,Q2,20256.7198,Q2-2011,4.384056977,November,WorkDay,0,None,Holiday,Holiday,Holiday
04/29/2025,20245914.98,2024.483698,CY 2010,20248.63275,Q4-2010,202458.9826,November 2010,10.61288265,November,4.029382658,Tuesday,2025.502795,FY 2011,1.719381549,Q2,20256.74733,Q2-2011,4.383716306,November,WorkDay,0,None,Holiday,Holiday,Holiday
04/30/2025,20245941.87,2024.48638,CY 2010,20248.65978,Q4-2010,202459.2515,November 2010,10.61354795,November,4.029387248,Wednesday,2025.505561,FY 2011,1.719255609,Q2,20256.77486,Q2-2011,4.383375636,November,WorkDay,0,None,Holiday,Holiday,Holiday
05/01/2025,20245968.76,2024.489062,CY 2010,20248.68681,Q4-2010,202459.5204,November 2010,10.61421325,November,4.029391838,Thursday,2025.508327,FY 2011,1.719129668,Q2,20256.8024,Q2-2011,4.383034965,November,WorkDay,0,None,Holiday,Holiday,Holiday
05/02/2025,20245995.65,2024.491744,CY 2010,20248.71384,Q4-2010,202459.7893,November 2010,10.61487856,November,4.029396428,Friday,2025.511093,FY 2011,1.719003728,Q2,20256.82993,Q2-2011,4.382694294,November,WorkDay,0,None,Holiday,Holiday,Holiday
05/03/2025,20246022.53,2024.494427,CY 2010,20248.74087,Q4-2010,202460.0582,November 2010,10.61554386,November,4.029401018,Saturday,2025.513859,FY 2011,1.718877787,Q2,20256.85747,Q2-2011,4.382353623,November,WeekEnd,0,None,Holiday,Holiday,Holiday
05/04/2025,20246049.42,2024.497109,CY 2010,20248.76791,Q4-2010,202460.3271,November 2010,10.61620917,November,4.029405608,Sunday,2025.516625,FY 2011,1.718751847,Q2,20256.885,Q2-2011,4.382012953,November,WeekEnd,0,None,Holiday,Holiday,Holiday
05/05/2025,20246076.31,2024.499791,CY 2010,20248.79494,Q4-2010,202460.596,November 2010,10.61687447,November,4.029410199,Monday,2025.519391,FY 2011,1.718625906,Q2,20256.91254,Q2-2011,4.381672282,November,WorkDay,0,None,Holiday,Holiday,Holiday
05/06/2025,20246103.2,2024.502473,CY 2010,20248.82197,Q4-2010,202460.8649,November 2010,10.61753977,November,4.029414789,Tuesday,2025.522157,FY 2011,1.718499966,Q2,20256.94007,Q2-2011,4.381331611,November,WorkDay,0,None,Holiday,Holiday,Holiday
05/07/2025,20246130.09,2024.505156,CY 2010,20248.849,Q4-2010,202461.1338,November 2010,10.61820508,November,4.029419379,Wednesday,2025.524923,FY 2011,1.718374025,Q2,20256.96761,Q2-2011,4.38099094,November,WorkDay,0,None,Holiday,Holiday,Holiday
05/08/2025,20246156.98,2024.507838,CY 2010,20248.87603,Q4-2010,202461.4027,November 2010,10.61887038,November,4.029423969,Thursday,2025.527689,FY 2011,1.718248085,Q2,20256.99514,Q2-2011,4.38065027,November,WorkDay,0,None,Holiday,Holiday,Holiday
05/09/2025,20246183.87,2024.51052,CY 2010,20248.90306,Q4-2010,202461.6715,November 2010,10.61953569,November,4.029428559,Friday,2025.530456,FY 2011,1.718122144,Q2,20257.02268,Q2-2011,4.380309599,November,WorkDay,0,None,Holiday,Holiday,Holiday
05/10/2025,20246210.76,2024.513202,CY 2010,20248.9301,Q4-2010,202461.9404,November 2010,10.62020099,November,4.02943315,Saturday,2025.533222,FY 2011,1.717996204,Q2,20257.05021,Q2-2011,4.379968928,November,WeekEnd,0,None,Holiday,Holiday,Holiday
05/11/2025,20246237.65,2024.515885,CY 2010,20248.95713,Q4-2010,202462.2093,November 2010,10.62086629,November,4.02943774,Sunday,2025.535988,FY 2011,1.717870263,Q2,20257.07775,Q2-2011,4.379628258,November,WeekEnd,0,None,Holiday,Holiday,Holiday
05/12/2025,20246264.54,2024.518567,CY 2010,20248.98416,Q4-2010,202462.4782,November 2010,10.6215316,November,4.02944233,Monday,2025.538754,FY 2011,1.717744323,Q2,20257.10528,Q2-2011,4.379287587,November,WorkDay,0,None,Holiday,Holiday,Holiday
05/13/2025,20246291.43,2024.521249,CY 2010,20249.01119,Q4-2010,202462.7471,November 2010,10.6221969,November,4.02944692,Tuesday,2025.54152,FY 2011,1.717618382,Q2,20257.13282,Q2-2011,4.378946916,November,WorkDay,0,None,Holiday,Holiday,Holiday
05/14/2025,20246318.31,2024.523931,CY 2010,20249.03822,Q4-2010,202463.016,December 2010,10.62286221,December,4.02945151,Wednesday,2025.544286,FY 2011,1.717492442,Q2,20257.16035,Q2-2011,4.378606245,December,WorkDay,0,None,Holiday,Holiday,Holiday
05/15/2025,20246345.2,2024.526613,CY 2010,20249.06526,Q4-2010,202463.2849,December 2010,10.62352751,December,4.0294561,Thursday,2025.547052,FY 2011,1.717366501,Q2,20257.18789,Q2-2011,4.378265575,December,WorkDay,0,None,Holiday,Holiday,Holiday
05/16/2025,20246372.09,2024.529296,CY 2010,20249.09229,Q4-2010,202463.5538,December 2010,10.62419281,December,4.029460691,Friday,2025.549818,FY 2011,1.717240561,Q2,20257.21542,Q2-2011,4.377924904,December,WorkDay,0,None,Holiday,Holiday,Holiday
05/17/2025,20246398.98,2024.531978,CY 2010,20249.11932,Q4-2010,202463.8227,December 2010,10.62485812,December,4.029465281,Saturday,2025.552584,FY 2011,1.71711462,Q2,20257.24296,Q2-2011,4.377584233,December,WeekEnd,0,None,Holiday,Holiday,Holiday
05/18/2025,20246425.87,2024.53466,CY 2010,20249.14635,Q4-2010,202464.0915,December 2010,10.62552342,December,4.029469871,Sunday,2025.55535,FY 2011,1.716988679,Q2,20257.27049,Q2-2011,4.377243562,December,WeekEnd,0,None,Holiday,Holiday,Holiday
05/19/2025,20246452.76,2024.537342,CY 2010,20249.17338,Q4-2010,202464.3604,December 2010,10.62618873,December,4.029474461,Monday,2025.558116,FY 2011,1.716862739,Q2,20257.29803,Q2-2011,4.376902892,December,WorkDay,0,None,Holiday,Holiday,Holiday
05/20/2025,20246479.65,2024.540025,CY 2010,20249.20041,Q4-2010,202464.6293,December 2010,10.62685403,December,4.029479051,Tuesday,2025.560882,FY 2011,1.716736798,Q2,20257.32556,Q2-2011,4.376562221,December,WorkDay,0,None,Holiday,Holiday,Holiday
05/21/2025,20246506.54,2024.542707,CY 2010,20249.22745,Q4-2010,202464.8982,December 2010,10.62751933,December,4.029483642,Wednesday,2025.563648,FY 2011,1.716610858,Q2,20257.35309,Q2-2011,4.37622155,December,WorkDay,0,None,Holiday,Holiday,Holiday
05/22/2025,20246533.43,2024.545389,CY 2010,20249.25448,Q4-2010,202465.1671,December 2010,10.62818464,December,4.029488232,Thursday,2025.566414,FY 2011,1.716484917,Q2,20257.38063,Q2-2011,4.37588088,December,WorkDay,0,None,Holiday,Holiday,Holiday
05/23/2025,20246560.32,2024.548071,CY 2010,20249.28151,Q4-2010,202465.436,December 2010,10.62884994,December,4.029492822,Friday,2025.569181,FY 2011,1.716358977,Q2,20257.40816,Q2-2011,4.375540209,December,WorkDay,0,None,Holiday,Holiday,Holiday
05/24/2025,20246587.21,2024.550754,CY 2010,20249.30854,Q4-2010,202465.7049,December 2010,10.62951525,December,4.029497412,Saturday,2025.571947,FY 2011,1.716233036,Q2,20257.4357,Q2-2011,4.375199538,December,WeekEnd,0,None,Holiday,Holiday,Holiday
05/25/2025,20246614.09,2024.553436,CY 2010,20249.33557,Q4-2010,202465.9738,December 2010,10.63018055,December,4.029502002,Sunday,2025.574713,FY 2011,1.716107096,Q2,20257.46323,Q2-2011,4.374858867,December,WeekEnd,0,None,Holiday,Holiday,Holiday
05/26/2025,20246640.98,2024.556118,CY 2010,20249.3626,Q4-2010,202466.2427,December 2010,10.63084585,December,4.029506592,Monday,2025.577479,FY 2011,1.715981155,Q2,20257.49077,Q2-2011,4.374518197,December,WorkDay,0,None,Holiday,Holiday,Holiday
05/27/2025,20246667.87,2024.5588,CY 2010,20249.38964,Q4-2010,202466.5115,December 2010,10.63151116,December,4.029511183,Tuesday,2025.580245,FY 2011,1.715855215,Q2,20257.5183,Q2-2011,4.374177526,December,WorkDay,0,None,Holiday,Holiday,Holiday
05/28/2025,20246694.76,2024.561483,CY 2010,20249.41667,Q4-2010,202466.7804,December 2010,10.63217646,December,4.029515773,Wednesday,2025.583011,FY 2011,1.715729274,Q2,20257.54584,Q2-2011,4.373836855,December,WorkDay,0,None,Holiday,Holiday,Holiday
05/29/2025,20246721.65,2024.564165,CY 2010,20249.4437,Q4-2010,202467.0493,December 2010,10.63284177,December,4.029520363,Thursday,2025.585777,FY 2011,1.715603334,Q2,20257.57337,Q2-2011,4.373496184,December,WorkDay,0,None,Holiday,Holiday,Holiday
05/30/2025,20246748.54,2024.566847,CY 2010,20249.47073,Q4-2010,202467.3182,December 2010,10.63350707,December,4.029524953,Friday,2025.588543,FY 2011,1.715477393,Q2,20257.60091,Q2-2011,4.373155514,December,WorkDay,0,None,Holiday,Holiday,Holiday
05/31/2025,20246775.43,2024.569529,CY 2010,20249.49776,Q4-2010,202467.5871,December 2010,10.63417237,December,4.029529543,Saturday,2025.591309,FY 2011,1.715351453,Q2,20257.62844,Q2-2011,4.372814843,December,WeekEnd,0,None,Holiday,Holiday,Holiday
06/01/2025,20246802.32,2024.572212,CY 2010,20249.5248,Q4-2010,202467.856,December 2010,10.63483768,December,4.029534133,Sunday,2025.594075,FY 2011,1.715225512,Q2,20257.65598,Q2-2011,4.372474172,December,WeekEnd,0,None,Holiday,Holiday,Holiday
06/02/2025,20246829.21,2024.574894,CY 2010,20249.55183,Q4-2010,202468.1249,December 2010,10.63550298,December,4.029538724,Monday,2025.596841,FY 2011,1.715099572,Q2,20257.68351,Q2-2011,4.372133501,December,WorkDay,0,None,Holiday,Holiday,Holiday
06/03/2025,20246856.1,2024.577576,CY 2010,20249.57886,Q4-2010,202468.3938,December 2010,10.63616829,December,4.029543314,Tuesday,2025.599607,FY 2011,1.714973631,Q2,20257.71105,Q2-2011,4.371792831,December,WorkDay,0,None,Holiday,Holiday,Holiday
06/04/2025,20246882.99,2024.580258,CY 2010,20249.60589,Q4-2010,202468.6627,December 2010,10.63683359,December,4.029547904,Wednesday,2025.602373,FY 2011,1.714847691,Q2,20257.73858,Q2-2011,4.37145216,December,WorkDay,0,None,Holiday,Holiday,Holiday
06/05/2025,20246909.87,2024.58294,CY 2010,20249.63292,Q4-2010,202468.9315,December 2010,10.63749889,December,4.029552494,Thursday,2025.605139,FY 2011,1.71472175,Q2,20257.76612,Q2-2011,4.371111489,December,WorkDay,0,None,Holiday,Holiday,Holiday
06/06/2025,20246936.76,2024.585623,CY 2010,20249.65995,Q4-2010,202469.2004,December 2010,10.6381642,December,4.029557084,Friday,2025.607905,FY 2011,1.71459581,Q2,20257.79365,Q2-2011,4.370770819,December,WorkDay,0,None,Holiday,Holiday,Holiday
06/07/2025,20246963.65,2024.588305,CY 2010,20249.68699,Q4-2010,202469.4693,December 2010,10.6388295,December,4.029561675,Saturday,2025.610672,FY 2011,1.714469869,Q2,20257.82119,Q2-2011,4.370430148,December,WeekEnd,0,None,Holiday,Holiday,Holiday
06/08/2025,20246990.54,2024.590987,CY 2010,20249.71402,Q4-2010,202469.7382,December 2010,10.63949481,December,4.029566265,Sunday,2025.613438,FY 2011,1.714343929,Q2,20257.84872,Q2-2011,4.370089477,December,WeekEnd,0,None,Holiday,Holiday,Holiday
06/09/2025,20247017.43,2024.593669,CY 2010,20249.74105,Q4-2010,202470.0071,December 2010,10.64016011,December,4.029570855,Monday,2025.616204,FY 2011,1.714217988,Q2,20257.87626,Q2-2011,4.369748806,December,WorkDay,0,None,Holiday,Holiday,Holiday
06/10/2025,20247044.32,2024.596352,CY 2010,20249.76808,Q4-2010,202470.276,December 2010,10.64082541,December,4.029575445,Tuesday,2025.61897,FY 2011,1.714092048,Q2,20257.90379,Q2-2011,4.369408136,December,WorkDay,0,None,Holiday,Holiday,Holiday
06/11/2025,20247071.21,2024.599034,CY 2010,20249.79511,Q4-2010,202470.5449,December 2010,10.64149072,December,4.029580035,Wednesday,2025.621736,FY 2011,1.713966107,Q2,20257.93132,Q2-2011,4.369067465,December,WorkDay,0,None,Holiday,Holiday,Holiday
06/12/2025,20247098.1,2024.601716,CY 2010,20249.82214,Q4-2010,202470.8138,December 2010,10.64215602,December,4.029584625,Thursday,2025.624502,FY 2011,1.713840167,Q2,20257.95886,Q2-2011,4.368726794,December,WorkDay,0,None,Holiday,Holiday,Holiday
06/13/2025,20247124.99,2024.604398,CY 2010,20249.84918,Q4-2010,202471.0827,December 2010,10.64282133,December,4.029589216,Friday,2025.627268,FY 2011,1.713714226,Q2,20257.98639,Q2-2011,4.368386123,December,WorkDay,0,None,Holiday,Holiday,Holiday
06/14/2025,20247151.88,2024.607081,CY 2011,20249.87621,Q1-2011,202471.3515,January 2011,10.64348663,January,4.029593806,Saturday,2025.630034,FY 2011,1.713588286,Q3,20258.01393,Q3-2011,4.368045453,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
